time,ref_q1,ref_q2,ref_q3,ref_q4,ref_q5,ref_q6,q1,q2,q3,q4,q5,q6,vel_q1,vel_q2,vel_q3,vel_q4,vel_q5,vel_q6,tau1,tau2,tau3,tau4,tau5,tau6,acc_q1,acc_q2,acc_q3,acc_q4,acc_q5,acc_q6
11.120000,0.315319,0.521599,-0.149995,1.249908,0.078830,0.121152,0.290277,0.494110,-0.173440,1.229976,0.110446,0.145135,-1.796890,-0.689600,0.906583,-1.498545,-0.485494,-0.789134,4.888215,5.473858,2.275067,3.020730,-0.314285,-0.242801,-1.120608,-0.715066,0.270647,-0.816839,-0.271129,-0.711758
11.124000,0.307755,0.518769,-0.146563,1.243998,0.076939,0.117904,0.283078,0.491345,-0.169811,1.223973,0.108501,0.141972,-1.801270,-0.692480,0.907573,-1.501699,-0.486498,-0.791848,4.812941,5.462965,2.256910,3.032533,-0.313819,-0.243809,-1.080565,-0.725301,0.239266,-0.774281,-0.253828,-0.678565
11.128000,0.300167,0.515933,-0.143123,1.238070,0.075042,0.114640,0.275863,0.488567,-0.166179,1.217959,0.106553,0.138798,-1.805493,-0.695393,0.908441,-1.504684,-0.487435,-0.794432,4.736314,5.453482,2.239326,3.043301,-0.313379,-0.244866,-1.042080,-0.731970,0.209331,-0.732230,-0.236842,-0.645592
11.132000,0.292556,0.513093,-0.139674,1.232123,0.073139,0.111361,0.268631,0.485779,-0.162543,1.211933,0.104601,0.135614,-1.809566,-0.698323,0.909194,-1.507503,-0.488308,-0.796887,4.658339,5.445430,2.222334,3.053005,-0.312966,-0.245973,-1.005077,-0.735136,0.180956,-0.690967,-0.220229,-0.612988
11.136000,0.284922,0.510248,-0.136218,1.226159,0.071230,0.108068,0.261382,0.482978,-0.158905,1.205897,0.102646,0.132420,-1.813495,-0.701258,0.909837,-1.510159,-0.489118,-0.799216,4.579025,5.438822,2.205949,3.061620,-0.312579,-0.247131,-0.969472,-0.734880,0.154262,-0.650760,-0.204052,-0.580915
11.140000,0.277266,0.507398,-0.132754,1.220178,0.069316,0.104762,0.254119,0.480166,-0.155264,1.199850,0.100687,0.129218,-1.817284,-0.704183,0.910377,-1.512658,-0.489866,-0.801420,4.498384,5.433659,2.190184,3.069129,-0.312220,-0.248339,-0.935174,-0.731301,0.129373,-0.611862,-0.188384,-0.549532
11.144000,0.269588,0.504544,-0.129282,1.214180,0.067397,0.101442,0.246841,0.477342,-0.151621,1.193793,0.098726,0.126007,-1.820940,-0.707086,0.910823,-1.515005,-0.490555,-0.803504,4.416433,5.429932,2.175049,3.075514,-0.311889,-0.249599,-0.902085,-0.724512,0.106411,-0.574498,-0.173297,-0.518999
11.148000,0.261890,0.501686,-0.125804,1.208166,0.065472,0.098109,0.239548,0.474506,-0.147977,1.187728,0.096762,0.122788,-1.824466,-0.709954,0.911182,-1.517208,-0.491188,-0.805470,4.333192,5.427625,2.160548,3.080767,-0.311587,-0.250910,-0.870105,-0.714639,0.085492,-0.538860,-0.158868,-0.489464
11.152000,0.254171,0.498823,-0.122317,1.202136,0.063543,0.094763,0.232242,0.471659,-0.144332,1.181654,0.094796,0.119561,-1.827866,-0.712775,0.911463,-1.519272,-0.491766,-0.807323,4.248686,5.426708,2.146681,3.084884,-0.311315,-0.252271,-0.839135,-0.701816,0.066723,-0.505103,-0.145169,-0.461064
11.156000,0.246433,0.495955,-0.118824,1.196090,0.061608,0.091406,0.224922,0.468801,-0.140685,1.175572,0.092828,0.116328,-1.831145,-0.715538,0.911674,-1.521206,-0.492293,-0.809067,4.162942,5.427148,2.133447,3.087864,-0.311072,-0.253683,-0.809077,-0.686182,0.050193,-0.473339,-0.132269,-0.433916
11.160000,0.238676,0.493084,-0.115325,1.190030,0.059669,0.088036,0.217589,0.465932,-0.137038,1.169482,0.090857,0.113087,-1.834306,-0.718232,0.911825,-1.523019,-0.492773,-0.810708,4.075987,5.428900,2.120837,3.089714,-0.310858,-0.255144,-0.779838,-0.667880,0.035975,-0.443637,-0.120230,-0.408113
11.164000,0.230900,0.490209,-0.111818,1.183955,0.057725,0.084656,0.210245,0.463053,-0.133391,1.163386,0.088885,0.109841,-1.837352,-0.720846,0.911925,-1.524718,-0.493208,-0.812251,3.987855,5.431912,2.108841,3.090448,-0.310673,-0.256653,-0.751329,-0.647052,0.024118,-0.416016,-0.109106,-0.383726
11.168000,0.223106,0.487330,-0.108305,1.177866,0.055777,0.081264,0.202888,0.460163,-0.129743,1.157283,0.086911,0.106588,-1.840285,-0.723371,0.911983,-1.526312,-0.493603,-0.813702,3.898578,5.436126,2.097443,3.090081,-0.310517,-0.258209,-0.723468,-0.623844,0.014648,-0.390455,-0.098938,-0.360798
11.172000,0.215295,0.484447,-0.104787,1.171764,0.053824,0.077863,0.195520,0.457264,-0.126095,1.151174,0.084936,0.103330,-1.843109,-0.725798,0.912010,-1.527809,-0.493961,-0.815067,3.808193,5.441477,2.086624,3.088635,-0.310389,-0.259810,-0.696179,-0.598397,0.007560,-0.366883,-0.089756,-0.339343
11.176000,0.207468,0.481561,-0.101262,1.165649,0.051867,0.074451,0.188140,0.454355,-0.122447,1.145059,0.082959,0.100066,-1.845825,-0.728118,0.912014,-1.529216,-0.494285,-0.816351,3.716737,5.447893,2.076360,3.086137,-0.310289,-0.261454,-0.669395,-0.570852,0.002825,-0.345192,-0.081576,-0.319347
11.180000,0.199624,0.478671,-0.097731,1.159521,0.049906,0.071030,0.180750,0.451437,-0.118799,1.138939,0.080982,0.096798,-1.848434,-0.730322,0.912005,-1.530541,-0.494581,-0.817561,3.624248,5.455297,2.066626,3.082618,-0.310216,-0.263140,-0.643056,-0.541345,0.000382,-0.325234,-0.074400,-0.300768
11.184000,0.191765,0.475778,-0.094195,1.153381,0.047941,0.067599,0.173350,0.448510,-0.115151,1.132814,0.079003,0.093525,-1.850940,-0.732404,0.911992,-1.531790,-0.494851,-0.818700,3.530766,5.463606,2.057390,3.078110,-0.310169,-0.264864,-0.617108,-0.510013,0.000144,-0.306830,-0.068214,-0.283537
11.188000,0.183891,0.472881,-0.090653,1.147229,0.045973,0.064160,0.165941,0.445575,-0.111503,1.126684,0.077023,0.090247,-1.853342,-0.734357,0.911983,-1.532969,-0.495100,-0.819776,3.436334,5.472731,2.048622,3.072649,-0.310147,-0.266625,-0.591505,-0.476987,0.001995,-0.289774,-0.062992,-0.267561
11.192000,0.176003,0.469981,-0.087107,1.141067,0.044001,0.060713,0.158522,0.442633,-0.107855,1.120549,0.075042,0.086965,-1.855643,-0.736174,0.911987,-1.534083,-0.495330,-0.820791,3.340992,5.482580,2.040284,3.066275,-0.310147,-0.268420,-0.566205,-0.442399,0.005796,-0.273839,-0.058691,-0.252725
11.196000,0.168101,0.467079,-0.083555,1.134893,0.042025,0.057258,0.151093,0.439685,-0.104207,1.114410,0.073060,0.083680,-1.857844,-0.737849,0.912011,-1.535135,-0.495546,-0.821751,3.244785,5.493057,2.032339,3.059027,-0.310170,-0.270245,-0.541173,-0.406378,0.011383,-0.258783,-0.055258,-0.238894
11.200000,0.160186,0.464173,-0.079999,1.128710,0.040047,0.053796,0.143657,0.436729,-0.100559,1.108267,0.071077,0.080391,-1.859945,-0.739376,0.912061,-1.536129,-0.495751,-0.822658,3.147756,5.504062,2.024748,3.050946,-0.310213,-0.272099,-0.516376,-0.369055,0.018574,-0.244358,-0.052627,-0.225921
11.204000,0.152259,0.461264,-0.076438,1.122517,0.038065,0.050326,0.136212,0.433768,-0.096911,1.102120,0.069094,0.077098,-1.861947,-0.740752,0.912144,-1.537066,-0.495947,-0.823516,3.049951,5.515489,2.017469,3.042071,-0.310276,-0.273978,-0.491785,-0.330560,0.027172,-0.230313,-0.050724,-0.213643
11.208000,0.144320,0.458353,-0.072873,1.116315,0.036080,0.046851,0.128759,0.430802,-0.093262,1.095970,0.067109,0.073802,-1.863851,-0.741970,0.912265,-1.537947,-0.496138,-0.824328,2.951414,5.527233,2.010460,3.032444,-0.310355,-0.275879,-0.467372,-0.291024,0.036967,-0.216405,-0.049465,-0.201895
11.212000,0.136370,0.455439,-0.069303,1.110104,0.034093,0.043369,0.121299,0.427832,-0.089612,1.089816,0.065124,0.070502,-1.865659,-0.743029,0.912427,-1.538773,-0.496325,-0.825094,2.852192,5.539184,2.003680,3.022103,-0.310450,-0.277799,-0.443108,-0.250582,0.047743,-0.202398,-0.048762,-0.190504
11.216000,0.128410,0.452523,-0.065730,1.103884,0.032102,0.039882,0.113832,0.424857,-0.085962,1.083659,0.063138,0.067200,-1.867369,-0.743924,0.912634,-1.539542,-0.496510,-0.825816,2.752331,5.551230,1.997084,3.011086,-0.310559,-0.279736,-0.418964,-0.209371,0.059278,-0.188076,-0.048522,-0.179301
11.220000,0.120439,0.449604,-0.062153,1.097657,0.030110,0.036390,0.106359,0.421880,-0.082311,1.077499,0.061152,0.063895,-1.868983,-0.744653,0.912890,-1.540252,-0.496696,-0.826495,2.651879,5.563260,1.990629,2.999428,-0.310681,-0.281687,-0.394911,-0.167531,0.071353,-0.173242,-0.048651,-0.168120
11.224000,0.112459,0.446683,-0.058572,1.091423,0.028115,0.032893,0.098879,0.418900,-0.078659,1.071336,0.059165,0.060588,-1.870502,-0.745213,0.913194,-1.540902,-0.496882,-0.827129,2.550881,5.575158,1.984273,2.987163,-0.310812,-0.283649,-0.370913,-0.125208,0.083751,-0.157722,-0.049055,-0.156804
11.228000,0.104470,0.443760,-0.054988,1.085182,0.026118,0.029392,0.091394,0.415918,-0.075005,1.065171,0.057177,0.057278,-1.871924,-0.745603,0.913549,-1.541487,-0.497070,-0.827718,2.449386,5.586809,1.977975,2.974322,-0.310952,-0.285619,-0.346936,-0.082548,0.096265,-0.141370,-0.049642,-0.145206
11.232000,0.096474,0.440835,-0.051401,1.078934,0.024118,0.025887,0.083903,0.412935,-0.071350,1.059004,0.055188,0.053965,-1.873250,-0.745822,0.913954,-1.542005,-0.497261,-0.828260,2.347441,5.598100,1.971693,2.960933,-0.311099,-0.287596,-0.322939,-0.039705,0.108697,-0.124070,-0.050325,-0.133192
11.236000,0.088469,0.437908,-0.047811,1.072681,0.022117,0.022378,0.076406,0.409951,-0.067693,1.052835,0.053198,0.050651,-1.874481,-0.745869,0.914408,-1.542451,-0.497455,-0.828754,2.245093,5.608915,1.965389,2.947022,-0.311251,-0.289575,-0.298878,0.003167,0.120862,-0.105733,-0.051020,-0.120645
11.240000,0.080458,0.434980,-0.044218,1.066422,0.020115,0.018867,0.068906,0.406968,-0.064034,1.046664,0.051208,0.047335,-1.875614,-0.745746,0.914910,-1.542821,-0.497651,-0.829197,2.142387,5.619141,1.959023,2.932610,-0.311407,-0.291557,-0.274705,0.045911,0.132590,-0.086300,-0.051651,-0.107464
11.244000,0.072441,0.432049,-0.040623,1.060159,0.018110,0.015354,0.061401,0.403986,-0.060373,1.040492,0.049217,0.044017,-1.876651,-0.745452,0.915458,-1.543111,-0.497849,-0.829587,2.039371,5.628664,1.952560,2.917717,-0.311564,-0.293537,-0.250370,0.088366,0.143728,-0.065742,-0.052148,-0.093567
11.248000,0.064418,0.429117,-0.037026,1.053891,0.016105,0.011838,0.053892,0.401005,-0.056710,1.034319,0.047225,0.040698,-1.877590,-0.744990,0.916049,-1.543316,-0.498049,-0.829920,1.936089,5.637376,1.945966,2.902360,-0.311722,-0.295516,-0.225817,0.130374,0.154141,-0.044054,-0.052451,-0.078890
11.252000,0.056391,0.426184,-0.033426,1.047619,0.014098,0.008321,0.046379,0.398027,-0.053044,1.028145,0.045232,0.037378,-1.878430,-0.744361,0.916679,-1.543431,-0.498249,-0.830194,1.832586,5.645167,1.939207,2.886553,-0.311879,-0.297490,-0.200990,0.171774,0.163708,-0.021259,-0.052505,-0.063388
11.256000,0.048358,0.423249,-0.029824,1.041344,0.012090,0.004803,0.038864,0.395051,-0.049376,1.021972,0.043239,0.034056,-1.879170,-0.743569,0.917345,-1.543452,-0.498448,-0.830404,1.728905,5.651932,1.932253,2.870308,-0.312033,-0.299458,-0.175831,0.212409,0.172329,0.002603,-0.052264,-0.047034
11.260000,0.040322,0.420313,-0.026221,1.035066,0.010081,0.001285,0.031345,0.392079,-0.045705,1.015798,0.041245,0.030734,-1.879808,-0.742616,0.918044,-1.543376,-0.498646,-0.830548,1.625087,5.657570,1.925076,2.853635,-0.312184,-0.301419,-0.150282,0.252125,0.179918,0.027469,-0.051692,-0.029816
11.264000,0.032283,0.417376,-0.022616,1.028786,0.008071,-0.002234,0.023825,0.389112,-0.042031,1.009625,0.039250,0.027412,-1.880344,-0.741508,0.918770,-1.543198,-0.498841,-0.830623,1.521173,5.661983,1.917649,2.836540,-0.312329,-0.303371,-0.124283,0.290772,0.186405,0.053265,-0.050757,-0.011740
11.268000,0.024242,0.414438,-0.019010,1.022503,0.006060,-0.005753,0.016302,0.386149,-0.038354,1.003453,0.037254,0.024089,-1.880773,-0.740247,0.919520,-1.542915,-0.499031,-0.830624,1.417202,5.665077,1.909948,2.819029,-0.312468,-0.305314,-0.097779,0.328206,0.191733,0.079906,-0.049436,0.007174
11.272000,0.016198,0.411499,-0.015403,1.016219,0.004050,-0.009270,0.008778,0.383191,-0.034674,0.997282,0.035257,0.020767,-1.881096,-0.738841,0.920288,-1.542523,-0.499215,-0.830550,1.313209,5.666763,1.901951,2.801108,-0.312600,-0.307246,-0.070714,0.364291,0.195858,0.107299,-0.047709,0.026897
11.276000,0.008154,0.408560,-0.011795,1.009934,0.002038,-0.012787,0.001253,0.380240,-0.030991,0.991113,0.033260,0.017445,-1.881308,-0.737294,0.921070,-1.542020,-0.499392,-0.830395,1.209229,5.666958,1.893639,2.782778,-0.312723,-0.309166,-0.043039,0.398898,0.198749,0.135348,-0.045563,0.047388
11.280000,0.000108,0.405619,-0.008187,1.003649,0.000027,-0.016302,-0.006272,0.377295,-0.027305,0.984947,0.031262,0.014124,-1.881409,-0.735612,0.921860,-1.541404,-0.499559,-0.830159,1.105295,5.665583,1.884992,2.764042,-0.312837,-0.311074,-0.014708,0.431910,0.200380,0.163957,-0.042990,0.068598
11.284000,-0.007937,0.402679,-0.004578,0.997364,-0.001984,-0.019815,-0.013798,0.374357,-0.023615,0.978783,0.029263,0.010804,-1.881394,-0.733803,0.922653,-1.540673,-0.499715,-0.829838,1.001436,5.662565,1.875997,2.744901,-0.312940,-0.312969,0.014319,0.463217,0.200734,0.193033,-0.039982,0.090473
11.288000,-0.015982,0.399737,-0.000968,0.991079,-0.003995,-0.023325,-0.021323,0.371426,-0.019923,0.972622,0.027264,0.007486,-1.881261,-0.731873,0.923445,-1.539824,-0.499858,-0.829429,0.897679,5.657839,1.866639,2.725356,-0.313032,-0.314850,0.044075,0.492723,0.199801,0.222491,-0.036536,0.112957
11.292000,-0.024025,0.396796,0.002641,0.984795,-0.006006,-0.026833,-0.028848,0.368504,-0.016227,0.966465,0.025264,0.004169,-1.881008,-0.729830,0.924230,-1.538857,-0.499988,-0.828931,0.794050,5.651344,1.856907,2.705407,-0.313113,-0.316716,0.074586,0.520343,0.197573,0.252250,-0.032648,0.135991
11.296000,-0.032067,0.393854,0.006251,0.978512,-0.008017,-0.030337,-0.036371,0.365590,-0.012528,0.960313,0.023264,0.000855,-1.880630,-0.727682,0.925003,-1.537770,-0.500101,-0.828341,0.690570,5.643027,1.846792,2.685054,-0.313180,-0.318567,0.105870,0.546004,0.194048,0.282243,-0.028318,0.159516
11.300000,-0.040106,0.390913,0.009859,0.972232,-0.010026,-0.033837,-0.043892,0.362685,-0.008826,0.954165,0.021263,-0.002457,-1.880126,-0.725436,0.925759,-1.536563,-0.500196,-0.827657,0.587259,5.632840,1.836287,2.664297,-0.313234,-0.320403,0.137939,0.569645,0.189224,0.312410,-0.023542,0.183477
11.304000,-0.048142,0.387971,0.013468,0.965953,-0.012036,-0.037332,-0.051411,0.359789,-0.005121,0.948022,0.019262,-0.005765,-1.879491,-0.723100,0.926492,-1.535235,-0.500272,-0.826879,0.484135,5.620744,1.825386,2.643135,-0.313275,-0.322223,0.170793,0.591216,0.183103,0.342705,-0.018320,0.207820
11.308000,-0.056174,0.385030,0.017075,0.959678,-0.014044,-0.040823,-0.058927,0.356902,-0.001414,0.941884,0.017261,-0.009071,-1.878722,-0.720684,0.927198,-1.533786,-0.500327,-0.826004,0.381211,5.606705,1.814088,2.621568,-0.313301,-0.324026,0.204429,0.610681,0.175686,0.373091,-0.012649,0.232495
11.312000,-0.064202,0.382089,0.020682,0.953406,-0.016051,-0.044309,-0.066440,0.354026,0.002297,0.935753,0.015260,-0.012372,-1.877818,-0.718195,0.927871,-1.532215,-0.500358,-0.825032,0.278500,5.590697,1.802390,2.599595,-0.313312,-0.325813,0.238831,0.628016,0.166978,0.403544,-0.006527,0.257460
11.316000,-0.072225,0.379148,0.024287,0.947138,-0.018056,-0.047789,-0.073948,0.351159,0.006010,0.929628,0.013258,-0.015670,-1.876773,-0.715642,0.928506,-1.530522,-0.500366,-0.823961,0.176010,5.572700,1.790294,2.577215,-0.313308,-0.327582,0.273980,0.643206,0.156984,0.434048,0.000050,0.282676
11.320000,-0.080243,0.376208,0.027892,0.940875,-0.020061,-0.051263,-0.081453,0.348303,0.009725,0.923511,0.011257,-0.018963,-1.875587,-0.713034,0.929097,-1.528708,-0.500346,-0.822791,0.073750,5.552703,1.777804,2.554429,-0.313288,-0.329334,0.309847,0.656248,0.145711,0.464596,0.007086,0.308109
11.324000,-0.088254,0.373269,0.031494,0.934616,-0.022063,-0.054730,-0.088952,0.345458,0.013443,0.917401,0.009256,-0.022251,-1.874255,-0.710379,0.929641,-1.526771,-0.500299,-0.821520,-0.028276,5.530699,1.764925,2.531234,-0.313253,-0.331068,0.346400,0.667150,0.133169,0.495188,0.014583,0.333732
11.328000,-0.096258,0.370330,0.035095,0.928363,-0.024065,-0.058191,-0.096445,0.342623,0.017163,0.911299,0.007255,-0.025534,-1.872775,-0.707685,0.930131,-1.524712,-0.500221,-0.820148,-0.130065,5.506690,1.751663,2.507630,-0.313203,-0.332784,0.383600,0.675927,0.119371,0.525829,0.022545,0.359522
11.332000,-0.104255,0.367392,0.038693,0.922115,-0.026064,-0.061644,-0.103932,0.339799,0.020884,0.905205,0.005254,-0.028810,-1.871145,-0.704962,0.930563,-1.522531,-0.500112,-0.818675,-0.231617,5.480683,1.738028,2.483615,-0.313136,-0.334481,0.421403,0.682606,0.104333,0.556528,0.030973,0.385462
11.336000,-0.112244,0.364455,0.042290,0.915874,-0.028061,-0.065089,-0.111412,0.336986,0.024608,0.899121,0.003254,-0.032081,-1.869362,-0.702218,0.930931,-1.520226,-0.499970,-0.817100,-0.332932,5.452693,1.724031,2.459189,-0.313054,-0.336161,0.459763,0.687219,0.088077,0.587294,0.039870,0.411537
11.340000,-0.120224,0.361520,0.045884,0.909639,-0.030056,-0.068525,-0.118885,0.334184,0.028332,0.893046,0.001255,-0.035345,-1.867425,-0.699460,0.931232,-1.517799,-0.499792,-0.815421,-0.434013,5.422741,1.709685,2.434348,-0.312956,-0.337821,0.498631,0.689808,0.070627,0.618137,0.049234,0.437736
11.344000,-0.128195,0.358585,0.049475,0.903412,-0.032049,-0.071953,-0.126349,0.331393,0.032058,0.886981,-0.000744,-0.038603,-1.865331,-0.696696,0.931460,-1.515248,-0.499576,-0.813640,-0.534863,5.390852,1.695004,2.409091,-0.312843,-0.339462,0.537955,0.690421,0.052018,0.649063,0.059063,0.464050
11.348000,-0.136156,0.355652,0.053064,0.897192,-0.034039,-0.075372,-0.133805,0.328613,0.035784,0.880927,-0.002742,-0.041853,-1.863078,-0.693936,0.931610,-1.512573,-0.499322,-0.811756,-0.635489,5.357062,1.680006,2.383415,-0.312714,-0.341085,0.577684,0.689112,0.032285,0.680077,0.069352,0.490471
11.352000,-0.144106,0.352720,0.056650,0.890981,-0.036027,-0.078781,-0.141252,0.325845,0.039510,0.874884,-0.004738,-0.045095,-1.860666,-0.691185,0.931679,-1.509774,-0.499028,-0.809767,-0.735896,5.321407,1.664707,2.357318,-0.312571,-0.342688,0.617766,0.685941,0.011473,0.711176,0.080094,0.516992
11.356000,-0.152046,0.349790,0.060232,0.884779,-0.038011,-0.082180,-0.148688,0.323087,0.043237,0.868852,-0.006734,-0.048329,-1.858093,-0.688451,0.931662,-1.506851,-0.498691,-0.807674,-0.836093,5.283932,1.649127,2.330796,-0.312412,-0.344272,0.658149,0.680975,-0.010366,0.742353,0.091278,0.543605
11.360000,-0.159973,0.346862,0.063811,0.878585,-0.039993,-0.085569,-0.156113,0.320340,0.046963,0.862832,-0.008727,-0.051554,-1.855357,-0.685741,0.931555,-1.503803,-0.498309,-0.805476,-0.936086,5.244688,1.633287,2.303845,-0.312240,-0.345837,0.698782,0.674285,-0.033175,0.773594,0.102891,0.570301
11.364000,-0.167888,0.343935,0.067387,0.872402,-0.041972,-0.088947,-0.163528,0.317603,0.050689,0.856825,-0.010720,-0.054770,-1.852459,-0.683062,0.931355,-1.500630,-0.497883,-0.803174,-1.035887,5.203728,1.617209,2.276463,-0.312054,-0.347382,0.739617,0.665945,-0.056892,0.804877,0.114916,0.597068
11.368000,-0.175790,0.341011,0.070958,0.866228,-0.043948,-0.092313,-0.170930,0.314878,0.054414,0.850830,-0.012710,-0.057977,-1.849396,-0.680421,0.931057,-1.497333,-0.497409,-0.800766,-1.135503,5.161112,1.600915,2.248645,-0.311856,-0.348908,0.780606,0.656036,-0.081445,0.836175,0.127333,0.623894
11.372000,-0.183679,0.338088,0.074526,0.860065,-0.045920,-0.095667,-0.178319,0.312163,0.058137,0.844850,-0.014698,-0.061174,-1.846170,-0.677823,0.930659,-1.493910,-0.496886,-0.798253,-1.234946,5.116904,1.584430,2.220388,-0.311644,-0.350414,0.821703,0.644642,-0.106761,0.867454,0.140121,0.650763
11.376000,-0.191553,0.335168,0.078089,0.853913,-0.047888,-0.099009,-0.185696,0.309458,0.061858,0.838883,-0.016684,-0.064360,-1.842779,-0.675274,0.930159,-1.490362,-0.496314,-0.795634,-1.334225,5.071173,1.567779,2.191688,-0.311421,-0.351901,0.862867,0.631852,-0.132759,0.898673,0.153254,0.677656
11.380000,-0.199413,0.332250,0.081648,0.847773,-0.049853,-0.102339,-0.193058,0.306763,0.065578,0.832930,-0.018668,-0.067536,-1.839223,-0.672780,0.929552,-1.486690,-0.495690,-0.792910,-1.433351,5.023989,1.550987,2.162543,-0.311187,-0.353368,0.904054,0.617756,-0.159356,0.929788,0.166705,0.704550
11.384000,-0.207257,0.329334,0.085202,0.841645,-0.051814,-0.105655,-0.200406,0.304078,0.069294,0.826993,-0.020649,-0.070700,-1.835502,-0.670345,0.928838,-1.482894,-0.495014,-0.790080,-1.532335,4.975430,1.534079,2.132948,-0.310943,-0.354816,0.945226,0.602452,-0.186464,0.960749,0.180445,0.731422
11.388000,-0.215085,0.326420,0.088751,0.835529,-0.053771,-0.108958,-0.207738,0.301402,0.073007,0.821071,-0.022627,-0.073853,-1.831617,-0.667973,0.928013,-1.478975,-0.494284,-0.787145,-1.631187,4.925574,1.517083,2.102903,-0.310689,-0.356245,0.986345,0.586036,-0.213997,0.991505,0.194441,0.758245
11.392000,-0.222896,0.323510,0.092296,0.829427,-0.055724,-0.112247,-0.215054,0.298736,0.076717,0.815166,-0.024603,-0.076995,-1.827567,-0.665671,0.927078,-1.474933,-0.493500,-0.784105,-1.729918,4.874502,1.500023,2.072405,-0.310426,-0.357654,1.027376,0.568611,-0.241862,1.022004,0.208663,0.784989
11.396000,-0.230690,0.320602,0.095835,0.823337,-0.057673,-0.115522,-0.222354,0.296079,0.080423,0.809276,-0.026575,-0.080123,-1.823354,-0.663440,0.926031,-1.470771,-0.492661,-0.780961,-1.828537,4.822300,1.482927,2.041453,-0.310155,-0.359044,1.068283,0.550281,-0.269970,1.052191,0.223076,0.811624
11.400000,-0.238467,0.317697,0.099368,0.817262,-0.059617,-0.118782,-0.229637,0.293431,0.084124,0.803404,-0.028543,-0.083239,-1.818977,-0.661284,0.924870,-1.466488,-0.491766,-0.777712,-1.927056,4.769054,1.465822,2.010048,-0.309877,-0.360414,1.109034,0.531151,-0.298231,1.082017,0.237648,0.838118
11.404000,-0.246224,0.314795,0.102896,0.811201,-0.061556,-0.122026,-0.236901,0.290791,0.087820,0.797549,-0.030508,-0.086341,-1.814438,-0.659207,0.923597,-1.462088,-0.490815,-0.774359,-2.025482,4.714853,1.448732,1.978189,-0.309593,-0.361765,1.149595,0.511331,-0.326557,1.111431,0.252344,0.864439
